face_db/s31/4.pgm	1	0 0 92 112
face_db/s31/9.pgm	1	0 0 92 112
face_db/s31/5.pgm	1	0 0 92 112
face_db/s31/10.pgm	1	0 0 92 112
face_db/s31/2.pgm	1	0 0 92 112
face_db/s31/8.pgm	1	0 0 92 112
face_db/s31/7.pgm	1	0 0 92 112
face_db/s31/3.pgm	1	0 0 92 112
face_db/s31/6.pgm	1	0 0 92 112
face_db/s35/1.pgm	1	0 0 92 112
face_db/s35/4.pgm	1	0 0 92 112
face_db/s35/9.pgm	1	0 0 92 112
face_db/s35/5.pgm	1	0 0 92 112
face_db/s35/10.pgm	1	0 0 92 112
face_db/s35/2.pgm	1	0 0 92 112
face_db/s35/8.pgm	1	0 0 92 112
face_db/s35/7.pgm	1	0 0 92 112
face_db/s35/3.pgm	1	0 0 92 112
face_db/s35/6.pgm	1	0 0 92 112
face_db/s29/1.pgm	1	0 0 92 112
face_db/s29/4.pgm	1	0 0 92 112
face_db/s29/9.pgm	1	0 0 92 112
face_db/s29/5.pgm	1	0 0 92 112
face_db/s29/10.pgm	1	0 0 92 112
face_db/s29/2.pgm	1	0 0 92 112
face_db/s29/8.pgm	1	0 0 92 112
face_db/s29/7.pgm	1	0 0 92 112
face_db/s29/3.pgm	1	0 0 92 112
face_db/s29/6.pgm	1	0 0 92 112
face_db/s25/1.pgm	1	0 0 92 112
face_db/s25/4.pgm	1	0 0 92 112
face_db/s25/9.pgm	1	0 0 92 112
face_db/s25/5.pgm	1	0 0 92 112
face_db/s25/10.pgm	1	0 0 92 112
face_db/s25/2.pgm	1	0 0 92 112
face_db/s25/8.pgm	1	0 0 92 112
face_db/s25/7.pgm	1	0 0 92 112
face_db/s25/3.pgm	1	0 0 92 112
face_db/s25/6.pgm	1	0 0 92 112
face_db/s23/1.pgm	1	0 0 92 112
face_db/s23/4.pgm	1	0 0 92 112
face_db/s23/9.pgm	1	0 0 92 112
face_db/s23/5.pgm	1	0 0 92 112
face_db/s23/10.pgm	1	0 0 92 112
face_db/s23/2.pgm	1	0 0 92 112
face_db/s23/8.pgm	1	0 0 92 112
face_db/s23/7.pgm	1	0 0 92 112
face_db/s23/3.pgm	1	0 0 92 112
face_db/s23/6.pgm	1	0 0 92 112
face_db/s12/1.pgm	1	0 0 92 112
face_db/s12/4.pgm	1	0 0 92 112
face_db/s12/9.pgm	1	0 0 92 112
face_db/s12/5.pgm	1	0 0 92 112
face_db/s12/10.pgm	1	0 0 92 112
face_db/s12/2.pgm	1	0 0 92 112
face_db/s12/8.pgm	1	0 0 92 112
face_db/s12/7.pgm	1	0 0 92 112
face_db/s12/3.pgm	1	0 0 92 112
face_db/s12/6.pgm	1	0 0 92 112
face_db/s14/1.pgm	1	0 0 92 112
face_db/s14/4.pgm	1	0 0 92 112
face_db/s14/9.pgm	1	0 0 92 112
face_db/s14/5.pgm	1	0 0 92 112
face_db/s14/10.pgm	1	0 0 92 112
face_db/s14/2.pgm	1	0 0 92 112
face_db/s14/8.pgm	1	0 0 92 112
face_db/s14/7.pgm	1	0 0 92 112
face_db/s14/3.pgm	1	0 0 92 112
face_db/s14/6.pgm	1	0 0 92 112
face_db/s1/1.pgm	1	0 0 92 112
face_db/s1/4.pgm	1	0 0 92 112
face_db/s1/9.pgm	1	0 0 92 112
face_db/s1/5.pgm	1	0 0 92 112
face_db/s1/10.pgm	1	0 0 92 112
face_db/s1/2.pgm	1	0 0 92 112
face_db/s1/8.pgm	1	0 0 92 112
face_db/s1/7.pgm	1	0 0 92 112
face_db/s1/3.pgm	1	0 0 92 112
face_db/s1/6.pgm	1	0 0 92 112
face_db/s26/1.pgm	1	0 0 92 112
face_db/s26/4.pgm	1	0 0 92 112
face_db/s26/9.pgm	1	0 0 92 112
face_db/s26/5.pgm	1	0 0 92 112
face_db/s26/10.pgm	1	0 0 92 112
face_db/s26/2.pgm	1	0 0 92 112
face_db/s26/8.pgm	1	0 0 92 112
face_db/s26/7.pgm	1	0 0 92 112
face_db/s26/3.pgm	1	0 0 92 112
face_db/s26/6.pgm	1	0 0 92 112
face_db/s28/1.pgm	1	0 0 92 112
face_db/s28/4.pgm	1	0 0 92 112
face_db/s28/9.pgm	1	0 0 92 112
face_db/s28/5.pgm	1	0 0 92 112
face_db/s28/10.pgm	1	0 0 92 112
face_db/s28/2.pgm	1	0 0 92 112
face_db/s28/8.pgm	1	0 0 92 112
face_db/s28/7.pgm	1	0 0 92 112
face_db/s28/3.pgm	1	0 0 92 112
face_db/s28/6.pgm	1	0 0 92 112
face_db/s2/1.pgm	1	0 0 92 112
face_db/s2/4.pgm	1	0 0 92 112
face_db/s2/9.pgm	1	0 0 92 112
face_db/s2/5.pgm	1	0 0 92 112
face_db/s2/10.pgm	1	0 0 92 112
face_db/s2/2.pgm	1	0 0 92 112
face_db/s2/8.pgm	1	0 0 92 112
face_db/s2/7.pgm	1	0 0 92 112
face_db/s2/3.pgm	1	0 0 92 112
face_db/s2/6.pgm	1	0 0 92 112
face_db/s11/1.pgm	1	0 0 92 112
face_db/s11/4.pgm	1	0 0 92 112
face_db/s11/9.pgm	1	0 0 92 112
face_db/s11/5.pgm	1	0 0 92 112
face_db/s11/10.pgm	1	0 0 92 112
face_db/s11/2.pgm	1	0 0 92 112
face_db/s11/8.pgm	1	0 0 92 112
face_db/s11/7.pgm	1	0 0 92 112
face_db/s11/3.pgm	1	0 0 92 112
face_db/s11/6.pgm	1	0 0 92 112
face_db/s21/1.pgm	1	0 0 92 112
face_db/s21/4.pgm	1	0 0 92 112
face_db/s21/9.pgm	1	0 0 92 112
face_db/s21/5.pgm	1	0 0 92 112
face_db/s21/10.pgm	1	0 0 92 112
face_db/s21/2.pgm	1	0 0 92 112
face_db/s21/8.pgm	1	0 0 92 112
face_db/s21/7.pgm	1	0 0 92 112
face_db/s21/3.pgm	1	0 0 92 112
face_db/s21/6.pgm	1	0 0 92 112
face_db/s5/1.pgm	1	0 0 92 112
face_db/s5/4.pgm	1	0 0 92 112
face_db/s5/9.pgm	1	0 0 92 112
face_db/s5/5.pgm	1	0 0 92 112
face_db/s5/10.pgm	1	0 0 92 112
face_db/s5/2.pgm	1	0 0 92 112
face_db/s5/8.pgm	1	0 0 92 112
face_db/s5/7.pgm	1	0 0 92 112
face_db/s5/3.pgm	1	0 0 92 112
face_db/s5/6.pgm	1	0 0 92 112
face_db/s39/1.pgm	1	0 0 92 112
face_db/s39/4.pgm	1	0 0 92 112
face_db/s39/9.pgm	1	0 0 92 112
face_db/s39/5.pgm	1	0 0 92 112
face_db/s39/10.pgm	1	0 0 92 112
face_db/s39/2.pgm	1	0 0 92 112
face_db/s39/8.pgm	1	0 0 92 112
face_db/s39/7.pgm	1	0 0 92 112
face_db/s39/3.pgm	1	0 0 92 112
face_db/s39/6.pgm	1	0 0 92 112
face_db/s32/1.pgm	1	0 0 92 112
face_db/s32/4.pgm	1	0 0 92 112
face_db/s32/9.pgm	1	0 0 92 112
face_db/s32/5.pgm	1	0 0 92 112
face_db/s32/10.pgm	1	0 0 92 112
face_db/s32/2.pgm	1	0 0 92 112
face_db/s32/8.pgm	1	0 0 92 112
face_db/s32/7.pgm	1	0 0 92 112
face_db/s32/3.pgm	1	0 0 92 112
face_db/s32/6.pgm	1	0 0 92 112
face_db/s7/1.pgm	1	0 0 92 112
face_db/s7/4.pgm	1	0 0 92 112
face_db/s7/9.pgm	1	0 0 92 112
face_db/s7/5.pgm	1	0 0 92 112
face_db/s7/10.pgm	1	0 0 92 112
face_db/s7/2.pgm	1	0 0 92 112
face_db/s7/8.pgm	1	0 0 92 112
face_db/s7/7.pgm	1	0 0 92 112
face_db/s7/3.pgm	1	0 0 92 112
face_db/s7/6.pgm	1	0 0 92 112
face_db/s18/1.pgm	1	0 0 92 112
face_db/s18/4.pgm	1	0 0 92 112
face_db/s18/9.pgm	1	0 0 92 112
face_db/s18/5.pgm	1	0 0 92 112
face_db/s18/10.pgm	1	0 0 92 112
face_db/s18/2.pgm	1	0 0 92 112
face_db/s18/8.pgm	1	0 0 92 112
face_db/s18/7.pgm	1	0 0 92 112
face_db/s18/3.pgm	1	0 0 92 112
face_db/s18/6.pgm	1	0 0 92 112
face_db/s9/1.pgm	1	0 0 92 112
face_db/s9/4.pgm	1	0 0 92 112
face_db/s9/9.pgm	1	0 0 92 112
face_db/s9/5.pgm	1	0 0 92 112
face_db/s9/10.pgm	1	0 0 92 112
face_db/s9/2.pgm	1	0 0 92 112
face_db/s9/8.pgm	1	0 0 92 112
face_db/s9/7.pgm	1	0 0 92 112
face_db/s9/3.pgm	1	0 0 92 112
face_db/s9/6.pgm	1	0 0 92 112
face_db/s6/1.pgm	1	0 0 92 112
face_db/s6/4.pgm	1	0 0 92 112
face_db/s6/9.pgm	1	0 0 92 112
face_db/s6/5.pgm	1	0 0 92 112
face_db/s6/10.pgm	1	0 0 92 112
face_db/s6/2.pgm	1	0 0 92 112
face_db/s6/8.pgm	1	0 0 92 112
face_db/s6/7.pgm	1	0 0 92 112
face_db/s6/3.pgm	1	0 0 92 112
face_db/s6/6.pgm	1	0 0 92 112
face_db/s30/1.pgm	1	0 0 92 112
face_db/s30/4.pgm	1	0 0 92 112
face_db/s30/9.pgm	1	0 0 92 112
face_db/s30/5.pgm	1	0 0 92 112
face_db/s30/10.pgm	1	0 0 92 112
face_db/s30/2.pgm	1	0 0 92 112
face_db/s30/8.pgm	1	0 0 92 112
face_db/s30/7.pgm	1	0 0 92 112
face_db/s30/3.pgm	1	0 0 92 112
face_db/s30/6.pgm	1	0 0 92 112
face_db/s36/1.pgm	1	0 0 92 112
face_db/s36/4.pgm	1	0 0 92 112
face_db/s36/9.pgm	1	0 0 92 112
face_db/s36/5.pgm	1	0 0 92 112
face_db/s36/10.pgm	1	0 0 92 112
face_db/s36/2.pgm	1	0 0 92 112
face_db/s36/8.pgm	1	0 0 92 112
face_db/s36/7.pgm	1	0 0 92 112
face_db/s36/3.pgm	1	0 0 92 112
face_db/s36/6.pgm	1	0 0 92 112
face_db/s3/1.pgm	1	0 0 92 112
face_db/s3/4.pgm	1	0 0 92 112
face_db/s3/9.pgm	1	0 0 92 112
face_db/s3/5.pgm	1	0 0 92 112
face_db/s3/10.pgm	1	0 0 92 112
face_db/s3/2.pgm	1	0 0 92 112
face_db/s3/8.pgm	1	0 0 92 112
face_db/s3/7.pgm	1	0 0 92 112
face_db/s3/3.pgm	1	0 0 92 112
face_db/s3/6.pgm	1	0 0 92 112
face_db/s38/1.pgm	1	0 0 92 112
face_db/s38/4.pgm	1	0 0 92 112
face_db/s38/9.pgm	1	0 0 92 112
face_db/s38/5.pgm	1	0 0 92 112
face_db/s38/10.pgm	1	0 0 92 112
face_db/s38/2.pgm	1	0 0 92 112
face_db/s38/8.pgm	1	0 0 92 112
face_db/s38/7.pgm	1	0 0 92 112
face_db/s38/3.pgm	1	0 0 92 112
face_db/s38/6.pgm	1	0 0 92 112
face_db/s40/1.pgm	1	0 0 92 112
face_db/s40/4.pgm	1	0 0 92 112
face_db/s40/9.pgm	1	0 0 92 112
face_db/s40/5.pgm	1	0 0 92 112
face_db/s40/10.pgm	1	0 0 92 112
face_db/s40/2.pgm	1	0 0 92 112
face_db/s40/8.pgm	1	0 0 92 112
face_db/s40/7.pgm	1	0 0 92 112
face_db/s40/3.pgm	1	0 0 92 112
face_db/s40/6.pgm	1	0 0 92 112
face_db/s24/1.pgm	1	0 0 92 112
face_db/s24/4.pgm	1	0 0 92 112
face_db/s24/9.pgm	1	0 0 92 112
face_db/s24/5.pgm	1	0 0 92 112
face_db/s24/10.pgm	1	0 0 92 112
face_db/s24/2.pgm	1	0 0 92 112
face_db/s24/8.pgm	1	0 0 92 112
face_db/s24/7.pgm	1	0 0 92 112
face_db/s24/3.pgm	1	0 0 92 112
face_db/s24/6.pgm	1	0 0 92 112
